Heart Rate (bpm),Acceleration_X (m/s^2),Acceleration_Y (m/s^2),Acceleration_Z (m/s^2),Water Pressure (bar),Label
51,0.006828917,0.003740149,0.001715584,3.020871672,1
95,0.025934407,0.036112803,-0.004552675,1.219089449,0
86,0.014179504,0.047174468,-0.009570548,1.434332672,0
115,0.018158452,0.015510213,-0.011607234,1.133758809,0
85,0.006967012,0.016916543,-0.008564366,1.003934374,0
145,0.008160907,-0.006743454,-0.002302531,3.055283203,1
144,0.000965839,-0.001773982,0.007133687,3.521487196,1
99,0.026993689,0.028508932,-0.011423629,1.220698187,0
50,0.009243087,-0.005316668,0.003604989,3.464053207,1
137,0.011991404,0.005086102,-0.004685183,3.229147855,1
113,0.009523693,0.014180275,-0.001407199,0.790050531,0
130,-0.002586184,-0.003044184,0.009291822,2.583247257,1
77,0.029926442,0.009237949,-0.001786939,1.005605507,0
53,-0.006074232,0.007302035,-0.002384051,3.307178116,1
95,0.022943052,0.020129554,-0.019647351,1.224219329,0
149,-1.57488E-05,0.005814494,0.005880006,3.21031629,1
50,-0.003686396,-0.005987051,-0.003307772,3.190212218,1
97,0.031759541,0.051034055,-0.013443201,1.02322992,0
45,-0.000506241,0.001105205,-0.010495415,3.159829423,1
82,0.0259407,0.022148825,-0.013370578,0.96664468,0
99,0.013738452,0.01607583,-0.013964388,1.386116593,0
94,0.012202585,0.029033613,-0.014090438,1.044396142,0
101,0.005908887,0.040199519,-0.014963806,1.333907345,0
90,0.021661033,0.011618779,-0.01303476,0.97650152,0
81,0.02955836,0.028892563,-0.007139135,1.449388659,0
100,0.028591404,0.025691556,-0.00984325,0.969545109,0
47,-0.00410439,0.001055784,-0.00751129,3.211100294,1
96,0.026589332,0.046197889,-0.009311989,1.12835474,0
134,0.002950283,-0.004377409,0.003074473,2.639567982,1
50,-0.000805401,0.007727957,-0.005679986,1.975296029,1
51,-0.003405936,-0.00284897,0.011152809,3.180743531,1
88,0.032608074,0.027814522,-0.010295456,1.206130603,0
48,0.002747957,-0.004265059,0.00379094,3.71218654,1
141,0.005258836,0.001450758,-0.00095357,3.016125528,1
88,-0.000494048,0.060245313,-0.011243772,1.257174787,0
135,0.003226685,0.001248075,0.004513665,3.559448615,1
149,0.000339607,0.001106468,-0.003875611,2.339855335,1
93,0.007240093,0.040191892,-0.009997701,1.009729968,0
80,0.009055827,0.016530978,0.003471184,1.10314255,0
52,-0.002368556,0.005251964,0.004216604,3.928959823,1
51,-0.000419103,-0.001445485,-0.0004743,3.861635216,1
112,0.020911022,0.061177563,-0.003653539,1.025852669,0
87,0.014942568,0.027648376,-0.005466307,0.990899171,0
97,0.015765578,0.020811357,-0.012708795,1.144404681,0
94,0.022219588,0.042379536,-0.006968757,1.211351765,0
88,0.019529943,0.022144328,-0.011595116,1.392079755,0
111,0.011564567,0.018672229,-0.015489963,1.183289217,0
91,0.027846813,0.0319941,-0.011523417,1.098570771,0
89,0.026882944,0.035918554,-0.013159172,0.97321223,0
150,0.006531602,-0.003010747,0.002771037,2.112205732,1
42,-0.00114551,0.003236469,0.004765332,3.331100365,1
97,0.016831112,0.040373298,0.000200642,0.989172423,0
79,0.014903366,0.021167246,-0.00755442,1.372846393,0
87,0.013969516,0.018105524,-0.013911666,1.368908378,0
139,-0.000124671,-0.001839131,0.002278559,3.514573659,1
108,0.02068584,0.021143411,-0.01218276,1.127312591,0
102,0.026040209,0.032694635,-0.01457148,1.698169821,0
96,0.004546173,0.020857537,-0.009818812,1.217431234,0
55,-0.000993103,0.004144073,-0.010305365,2.568849114,1
56,0.007525017,0.003927929,-0.003352881,2.901172527,1
91,0.038240841,0.013391268,-0.014953378,1.024296179,0
102,0.009397664,0.024334151,-0.012838639,1.330416055,0
95,0.024188599,0.048691484,-0.006961072,1.426540251,0
53,0.004451702,0.007870369,-0.007366622,3.017346699,1
48,0.000292058,0.005377041,-0.000727533,3.422947675,1
144,0.001628608,0.012087483,-0.005296256,2.902231844,1
145,-0.003551446,-0.00232989,0.002858086,2.487205403,1
121,0.007873159,0.03242872,-0.012924554,1.364063038,0
88,0.014760472,0.035048483,-0.005926418,1.031950633,0
44,0.005882941,-0.000196457,-0.00678956,1.783417836,1
46,-0.002849429,-0.011008465,0.004938886,2.744585769,1
142,-0.00166688,-0.001696986,0.001509123,2.386339943,1
84,0.009220284,0.034520596,-0.017320227,1.184274411,0
140,0.002331156,-0.001123691,0.0104442,3.358448393,1
120,0.011099574,-0.001571025,0.004578943,2.833782211,1
147,-0.002751032,-0.002110023,-0.0067028,2.726958351,1
111,0.024935042,0.018608143,-0.002858098,1.170499665,0
127,-0.005645143,0.001492267,-0.002447019,2.831173366,1
143,-0.00044331,0.000306229,0.002871075,3.019659147,1
88,0.015308419,0.021875485,-0.007711687,1.40650274,0
82,0.024501269,0.017550116,-0.011023451,0.7663716,0
149,0.004397079,-0.009028713,-0.000490948,3.5288539,1
104,0.041206775,0.038147095,-0.014840918,0.932408529,0
111,0.016633721,0.012561996,-0.007902169,1.192632515,0
105,0.031720641,0.046006061,-0.007813768,1.21156791,0
106,0.031800946,0.011999644,-0.015645988,1.171280705,0
49,-0.006516287,-0.000548455,0.002532788,3.215789038,1
52,0.007900607,0.005180918,-0.001568973,2.661721967,1
62,0.003625784,0.003384565,-0.000305843,2.665891285,1
55,-0.000915656,0.005329619,0.005943248,3.318610305,1
122,0.002556038,0.000797714,-0.008712756,3.414730296,1
89,0.013748732,0.045845339,-0.021056523,1.141520419,0
54,-0.008614278,0.0042283,0.000751009,3.696661245,1
97,0.007690557,0.038854473,-0.003708771,1.366371454,0
154,-0.007386686,0.004171297,0.00168892,3.24918461,1
86,0.030999921,0.031939439,-0.003952039,1.127314675,0
97,0.019361731,0.020580759,-0.013897371,1.053365071,0
91,0.015625158,0.036036046,-0.00865485,1.473065442,0
96,0.014057142,0.040842575,-0.00635206,1.181309669,0
148,-0.003245942,0.0077469,0.001183679,2.520938636,1
109,0.039606121,0.049634034,-0.014522952,1.304777621,0
47,-0.005147612,0.000687667,0.006919254,3.385028537,1
87,0.024515758,0.021376089,-0.006201943,1.235153826,0
100,0.019097946,0.050895523,-0.010782062,0.850789813,0
105,0.019980863,0.034301103,-0.014122943,1.523423036,0
141,0.008118656,-0.006194284,-0.001020325,4.071769864,1
97,0.020906912,0.019451815,-0.008132481,1.135210488,0
51,0.001642556,-0.002255847,-0.005072541,3.984453895,1
40,-0.002095649,1.92701E-05,-0.002533216,3.700625903,1
109,0.027522959,0.014226759,-0.009865992,1.274244984,0
149,-0.002237206,7.74409E-06,0.006843268,2.311001621,1
103,0.011533218,0.038024979,-0.011161992,0.979407395,0
75,0.021278067,0.052036582,-0.012289279,1.185417464,0
139,-0.003830085,0.007047632,0.000318958,2.897911612,1
46,0.001782139,-0.007779626,-0.001572881,2.484218497,1
92,0.019507778,0.045087589,-0.001890937,0.972196783,0
140,-0.006045643,-0.001081185,-0.006026428,2.828701484,1
83,0.005015027,0.005843525,-0.01474845,1.19422428,0
100,0.015308812,0.043439723,-0.006829573,1.053451087,0
79,0.021222518,0.038873031,-0.007821588,1.2567448,0
96,0.031254179,0.036218114,-0.016384597,1.131707734,0
68,0.033752393,0.003760828,-0.011460963,1.331838474,0
104,0.016737874,0.002890184,-0.013912348,1.297848868,0
103,0.020309964,0.009229711,-0.005995852,1.123864238,0
138,-0.000731833,0.006166108,0.002239892,2.451637904,1
104,0.0176901,0.036263911,-0.009791418,1.22769821,0
51,0.006301676,-0.004782404,0.006830007,2.819326929,1
90,0.024649828,0.062969405,-0.009750991,1.365275832,0
57,-0.003451384,0.004025066,0.001478317,3.233121641,1
102,0.027270374,0.03995905,-0.01781442,1.273192432,0
54,0.002833358,0.002945274,0.00032689,2.994371643,1
101,-0.001688346,0.010414402,-0.004087022,1.052122167,0
49,-0.000964944,0.000888991,-0.000594513,3.40988047,1
93,0.029615465,0.02988046,-0.009377635,1.087568283,0
84,0.026110245,0.014313169,-0.016735777,1.16214948,0
105,0.011990773,0.01733626,-0.015614839,1.320258169,0
91,0.027958146,0.025217848,-0.008509519,0.974328974,0
134,-0.006191978,0.000364848,0.000232267,2.454007518,1
118,0.016387285,0.044711602,-0.011729878,1.402175291,0
89,0.024381795,0.020938414,-0.007787318,1.314458243,0
159,0.002503025,0.003951804,0.013397713,2.565883382,1
95,0.000644761,0.024571243,-0.007275025,1.278637109,0
81,0.003281559,-0.002993698,-0.017889056,1.219820443,0
89,0.009918771,0.040580102,-0.005409586,1.101712549,0
147,0.00013315,-0.004858364,-0.001757583,2.829110465,1
132,0.007063937,-0.00299199,0.0037107,3.322466948,1
133,-0.002476911,0.001491028,0.002045475,3.108903488,1
48,0.008494825,0.004640651,0.006236467,3.155789256,1
129,0.000843176,-0.004976736,-0.000935464,2.262910447,1
155,0.000778882,0.001363805,-0.000119047,3.524744594,1
100,0.027570544,0.042451122,-0.013627688,1.490704068,0
55,0.002487628,-0.000419202,0.006441111,3.142151551,1
83,0.022980146,0.030290155,-0.017713757,1.349564083,0
153,0.00978753,0.000583996,-0.001552793,2.357757997,1
108,0.019593965,0.027351544,-0.015573962,1.26578791,0
103,0.02612324,0.030986586,-0.002093864,1.359447742,0
50,-0.00410681,-0.005623223,0.000826484,2.588925855,1
80,0.028058521,0.020774568,-0.000189769,1.148872009,0
49,0.000662018,-0.00137903,-0.003571564,3.699892643,1
48,0.000155331,0.002479796,-0.00488348,3.275550331,1
92,0.02227726,0.013871662,-0.015452373,1.396666779,0
127,-0.00713484,-0.001091,0.004661983,2.188162886,1
102,0.025328443,-0.000450117,-0.006313182,1.451644824,0
144,0.002916764,0.009052346,-0.004081948,3.949817097,1
41,0.004824834,-0.005563642,-0.006696026,4.032120174,1
138,-0.005688504,-0.003373632,0.001338929,3.196325668,1
44,-0.001108413,0.003103421,0.001603316,2.779512598,1
81,0.017284872,0.055480657,-0.003447727,1.098557928,0
82,0.025820821,0.039630661,-0.01149829,1.506771398,0
143,-0.000874335,-0.005053349,0.007670287,3.403721096,1
58,0.006602586,0.003510583,-0.004196543,2.65778524,1
110,0.014806115,0.037258124,-0.009388288,0.888815831,0
53,-0.00242852,0.004940119,-0.00058766,2.874400747,1
99,0.018171959,0.040028757,-0.015683525,1.480861233,0
93,0.006930537,0.029923707,-0.010341814,1.085999724,0
100,0.027004453,0.014765922,-0.003862879,1.046796599,0
55,4.59641E-05,0.001418099,0.003391501,2.924708254,1
85,0.021837107,0.034958854,-0.009985103,1.325602588,0
108,0.02775946,0.039937656,0.000134706,1.421571331,0
135,0.002573399,0.000304849,-0.002207793,2.424894222,1
98,0.036216037,0.011381957,-0.001989046,0.792255968,0
124,-0.005444078,0.006062483,0.005440187,2.69449009,1
43,-0.001194897,-0.000600193,0.011380507,2.820499731,1
105,0.035615994,0.036058076,-0.014462491,1.228058389,0
51,0.004618597,0.002493083,-0.002805228,3.101032968,1
47,-0.007181827,-0.004178035,0.000837156,3.571916403,1
45,-0.015447283,-0.00066655,0.002888369,2.421338996,1
96,0.026586869,0.055751943,-0.002877513,1.118944672,0
121,0.024359075,0.014683968,-0.015912831,1.13079787,0
101,0.012365416,0.020199864,-0.015640685,1.548838513,0
113,0.004622182,0.026059886,-0.008501655,0.938673441,0
92,0.012887965,0.028480555,-0.012345033,1.266924046,0
58,0.004304817,0.002374867,-0.002981871,3.879402013,1
96,0.027797698,0.024737278,-0.020409077,1.245089326,0
93,0.030239061,0.027389187,-0.01153668,1.394741839,0
66,-0.001395544,-0.006319044,0.006410027,2.730132297,1
44,0.000748789,0.013886377,0.001617346,2.970119227,1
102,0.018233602,0.00869418,-0.011312926,0.992760017,0
46,0.003544811,0.003686296,-0.000146886,2.830290353,1
132,-0.008955686,0.006552177,-0.004019948,3.022929685,1
50,0.001060452,-0.004536,-0.005564416,2.093443158,1
84,0.00711993,0.023401146,-0.011109523,0.930390101,0
48,-0.0022196,0.003101675,-0.001774294,4.07716579,1
90,0.033484307,0.047116668,-0.005713522,0.866455214,0
101,0.008800853,0.044242796,-0.009032864,1.317574618,0
44,0.001838787,-0.0015448,-0.001942298,2.755474167,1
52,-0.001824114,-0.001064665,-0.003083048,2.969657547,1
99,0.013812338,0.063122357,-0.015378003,1.151938884,0
134,0.004980118,0.000802859,-0.000189737,3.348626093,1
151,0.002536756,-0.001767319,0.003549609,3.146394315,1
141,-0.005799659,-0.003603694,0.013380306,3.593318712,1
130,-0.003730488,0.00391136,-0.005083106,2.778771709,1
117,0.015296638,0.049752167,-0.005576385,1.25494474,0
100,0.01954638,0.031717823,-0.0055043,1.327964143,0
84,0.012061004,0.002663664,-0.01811744,1.936547899,0
123,0.00570786,0.005735514,-0.000451661,3.208503424,1
99,0.027030722,0.02968215,-0.004049337,1.382660063,0
101,0.017856833,0.020453215,-0.014733181,1.325950222,0
141,-0.005842572,0.003931231,-0.007287909,3.051668963,1
49,0.001563284,-0.001457574,-0.003463944,2.244415482,1
104,0.029925647,0.012545583,-0.00636257,1.148672872,0
135,0.0056618,-0.000291299,-0.004321353,2.923113583,1
44,0.003027284,-0.004041151,0.004870955,2.968178943,1
84,0.02633044,0.048766907,-0.007209165,1.243893339,0
45,-0.004213986,-0.003600341,0.002046973,2.847428683,1
46,-0.004961646,-0.000611136,0.005305039,3.064814956,1
89,0.000903558,0.037089713,-0.014023753,1.193426153,0
87,0.009435306,0.006747293,-0.013828848,1.311702149,0
97,0.03139447,0.020315634,-0.011858459,1.130705571,0
128,0.000365,-0.00211989,-0.011290225,3.320027945,1
114,0.02795045,0.046136424,-0.012556267,1.074380032,0
80,0.014829313,0.024865275,-0.010926806,1.453956164,0
91,0.009253789,0.020736421,-0.01094758,0.710930405,0
133,-0.010190398,0.000989087,0.00384915,2.688664937,1
102,0.029897276,0.021383611,-0.011547665,1.021638592,0
149,-0.010390987,-0.008905959,0.003152167,2.080898267,1
36,-0.004659135,-0.001890191,0.009631242,3.348575057,1
102,0.004974253,-0.006658272,-0.008912417,1.270256972,0
46,0.000559568,0.000454738,0.001573146,2.968524211,1
132,-0.007407163,-5.15822E-05,-0.007742722,3.354684085,1
101,0.01882658,0.039053372,-0.006027808,0.956729795,0
107,0.024681656,0.060050711,-0.004823181,1.343678291,0
154,-0.002341072,-0.001110504,-0.001839379,3.058157288,1
81,0.028398254,0.026252018,-0.003474472,1.498996916,0
46,0.001374545,0.008851444,-0.003012249,1.934578777,1
93,0.019980931,0.028513499,-0.015701277,1.045440342,0
99,0.016759672,0.003613841,-0.006581009,1.01378734,0
97,0.030280067,0.044943431,-0.009055445,1.114071396,0
108,0.03363419,0.065010602,-0.000204626,1.008046094,0
49,-0.004793305,0.007873563,0.01048322,3.427922284,1
109,0.001442127,0.024340394,-0.009069078,1.164705168,0
87,0.009836403,0.021122299,-0.003479888,0.971701414,0
50,-0.001436766,-0.004689146,0.000252012,2.594109895,1
162,0.002362963,0.006783183,-0.001611545,2.116657086,1
81,0.030822101,0.031779755,-0.006285118,0.751069123,0
97,0.018580715,0.041756225,-0.013308801,0.825719861,0
42,-0.00265327,-0.005804737,0.000203479,3.777713126,1
57,0.003456871,-0.003754083,0.001843262,2.572325209,1
144,-0.0017444,0.007821332,-0.006465203,3.885064608,1
84,0.017829869,0.010220573,-0.003778419,0.932632754,0
96,0.026838085,0.051000604,-0.011587434,1.084427439,0
55,-0.001942539,-0.001370098,-0.003578964,3.418972237,1
96,0.014856141,0.01417314,-0.012965012,1.089239972,0
149,0.001505747,0.006692454,0.002076806,2.588903571,1
128,0.003075889,0.005180099,0.009100383,3.012216755,1
96,0.009960238,0.01039032,-0.007426437,1.465208715,0
51,0.003631437,-0.002205757,-0.008724643,3.130711088,1
145,-0.011924499,0.012479372,0.004527519,2.43918169,1
40,0.007112038,-0.003599934,-0.003517207,2.89637867,1
77,0.034324202,0.037930508,-0.012925516,0.890567768,0
82,0.011055111,0.013539449,-0.007449879,1.183632803,0
141,0.006930989,0.008061108,-0.001115008,2.674966904,1
101,0.033448411,0.016642517,-0.00816306,1.353196437,0
142,0.001408813,-0.001833173,0.002202231,2.545690057,1
98,0.041682373,0.038285063,-0.005948231,1.307436468,0
93,0.035539099,0.065310375,0.001747057,1.044731005,0
93,0.006956892,0.036873464,-0.003638191,0.84497115,0
87,0.017867102,0.020787833,-0.021767288,0.859354673,0
96,0.01420896,0.037370213,-0.010093176,1.059221148,0
46,-0.006976733,0.005858709,-0.002745694,3.318371626,1
49,-0.001764865,0.008490148,0.009966031,3.047166072,1
88,0.007071093,0.005978754,-0.010578221,1.407255953,0
137,-0.008898299,-0.012219221,-0.010076113,2.822079738,1
98,0.014301354,0.045268257,-0.021678139,1.442927186,0
79,0.017785037,0.03072147,-0.006456632,1.051839465,0
134,-0.004086138,0.004585983,0.004088523,2.830772811,1
143,0.001052392,0.009721397,0.002480525,2.73585006,1
40,0.006782197,-0.001940939,-0.000303779,3.425295749,1
95,0.008076394,0.031574131,-0.012226273,1.058860928,0
45,0.003554969,0.005548681,0.001639981,2.073165313,1
139,0.008417288,-0.013689189,0.006047724,2.877888335,1
98,0.014193869,0.026714655,-0.008442836,1.235400323,0
114,0.018451628,0.028142174,-0.005360426,1.260231077,0
105,0.0043997,0.038286441,-0.011874441,1.142502255,0
158,-0.011215014,-9.76427E-05,0.002089565,2.886627798,1
80,0.002686573,0.030369164,-0.0050317,1.002952327,0
95,0.012580856,0.026453453,-0.010947244,1.174478356,0
138,0.006533168,0.000367207,-0.001671024,3.724466414,1
106,0.008894743,0.039004908,-0.01442062,1.296901769,0
86,0.025517195,0.025321825,-0.011970292,1.066245944,0
130,-0.00023874,0.002199594,-0.005603931,2.969497543,1
57,0.003004198,-0.00125279,0.00172214,2.863052421,1
96,0.00812948,0.045910923,-0.006402386,1.113036238,0
125,-0.004777557,0.002998551,0.000210931,2.493617775,1
142,-0.012291142,-0.005119597,0.00279914,2.855045814,1
75,0.028152627,0.041621979,-0.013330234,1.096543156,0
144,-0.000358858,0.007864034,0.007879992,3.597406638,1
101,0.026990819,0.047310454,-0.009758647,1.333160761,0
41,0.001147997,-0.001880614,-0.001900587,2.352035543,1
97,0.017984702,0.047531156,-0.008165438,1.600573702,0
95,0.034402451,0.00808223,-0.00958805,1.418683006,0
47,0.000865403,0.002165013,0.002519033,2.498575598,1
108,0.028947452,0.025297174,-0.013095223,1.391520217,0
94,0.034490513,0.062897971,-0.01150702,1.353273535,0
57,-0.0014437,-0.002375168,0.005539426,2.724636301,1
134,0.00991743,-0.001046116,0.003287134,3.263412289,1
140,0.000346274,-0.005394826,-0.009043325,3.221818006,1
99,0.017232963,0.017366828,-0.011619683,1.177399592,0
92,0.031924194,0.033204674,-0.008460593,1.22222506,0
98,0.013710152,0.036069274,-0.004701617,1.457341335,0
48,0.004528359,0.005067953,-0.011395464,3.878787942,1
44,-0.000773552,-0.001191686,-0.010159086,2.799034563,1
91,0.020975885,0.021036038,-0.011099701,1.236700639,0
41,0.0036795,0.00143207,0.008291504,1.743671335,1
84,0.034684669,0.037215534,-0.007641316,1.021916311,0
139,0.003446263,-0.00174554,-0.005813436,2.795160113,1
83,0.016586448,0.035898968,-0.007579902,1.159315699,0
51,0.002006277,-0.002729185,0.003255505,3.37098342,1
143,0.005317121,0.011137557,0.002733801,2.748234483,1
107,0.018805533,0.039689951,-0.013228948,1.190723285,0
72,0.032865147,0.025627417,-0.013481184,1.398966143,0
115,0.002076444,0.005763649,0.002692351,3.161931207,1
133,0.003400183,0.003040643,-0.005350258,3.28839346,1
53,0.001075849,0.002185291,0.002710796,3.780109864,1
101,0.017005142,-0.000940391,-0.014914844,1.268927951,0
144,-0.013053766,-0.003355502,0.001703447,3.112888757,1
48,-0.000754405,-0.005401471,0.006091658,3.213828821,1
144,0.003234874,-0.002274795,-0.003032741,4.355914215,1
139,-0.005180969,0.001948678,0.000844963,2.765483646,1
90,0.031644631,0.035005355,-0.016871803,1.346395635,0
110,0.033957206,0.034772717,-0.007109504,1.146054103,0
